,Site_ID,Name,State,City,ARP_Latitude,ARP_Longitude,NPIAS_Category
341,00480.6*A,St Clair County,Alabama,Pell City,33.55883333333333,-86.24905555555556,Reliever
342,00507.*A,St Elmo,Alabama,St Elmo,30.501916666666666,-88.27511111111112,Reliever
344,00528.1*A,Talladega Muni,Alabama,Talladega,33.56950555555556,-86.05120277777777,Reliever
345,00116.*A,Thomas C Russell Fld,Alabama,Alexander City,32.91475,-85.96294444444445,Reliever
346,00546.*A,Troy Muni At N Kenneth Campbell Fld,Alabama,Troy,31.860000000000003,-86.01388888888889,Reliever
347,00554.*A,Tuscaloosa Ntl,Alabama,Tuscaloosa,33.22062777777778,-87.61140277777777,Reliever
348,00428.21*A,Vaiden Fld,Alabama,Marion,32.5105,-87.38477777777778,Reliever
349,00401.3*A,Walker County-Bevill Fld,Alabama,Jasper,33.902,-87.31383333333333,Reliever
350,00290.*A,Weedon Fld,Alabama,Eufaula,31.951305555555553,-85.12891666666665,Reliever
351,00590.*A,Wetumpka Muni,Alabama,Wetumpka,32.52733333333333,-86.33102777777778,Reliever
352,00860.*A,Almyra Muni,Arkansas,Almyra,34.412480555555554,-91.46530555555556,Reliever
353,00901.*A,Arkansas Intl,Arkansas,Blytheville,35.964333333333336,-89.94394444444445,Reliever
355,00880.*A,Batesville Rgnl,Arkansas,Batesville,35.726222222222226,-91.64744444444445,Reliever
356,01104.4*A,Baxter County,Arkansas,Mountain Home,36.368941666666665,-92.47051944444445,Reliever
357,01108.1*A,Bearce,Arkansas,Mount Ida,34.52908055555555,-93.529425,Reliever
358,00886.8*A,Bentonville Muni/Louise M Thaden Fld,Arkansas,Bentonville,36.345336111111116,-94.21950277777778,Reliever
359,01056.*A,Bill And Hillary Clinton Ntl/Adams Fld,Arkansas,Little Rock,34.72944444444445,-92.22477777777777,Small
360,00954.1*A,Billy Free Muni,Arkansas,Dumas,33.88452777777778,-91.53427777777777,Reliever
361,00901.1*A,Blytheville Muni,Arkansas,Blytheville,35.940416666666664,-89.83080555555556,Reliever
362,01002.*A,Boone County,Arkansas,Harrison,36.261519444444446,-93.15472777777778,Reliever
364,00911.2*A,Calico Rock-Izard County,Arkansas,Calico Rock,36.16452777777778,-92.14447222222223,Reliever
365,00913.*A,Carlisle Muni,Arkansas,Carlisle,34.80822222222222,-91.71211111111111,Reliever
366,00897.1*A,Carroll County,Arkansas,Berryville,36.38133333333333,-93.62455555555555,Reliever
367,00917.*A,Clarendon Muni,Arkansas,Clarendon,34.646588888888886,-91.39471666666667,Reliever
368,00918.*A,Clarksville Muni,Arkansas,Clarksville,35.47067777777778,-93.42715833333334,Reliever
369,00920.*A,Clinton Muni,Arkansas,Clinton,35.597750000000005,-92.45158333333333,Reliever
370,00924.05*A,Conway Rgnl,Arkansas,Conway,35.019888888888886,-92.5551111111111,Reliever
371,00926.2*A,Corning Muni,Arkansas,Corning,36.40423055555556,-90.64792777777778,Reliever
372,00937.75*A,Danville Muni,Arkansas,Danville,35.08694444444445,-93.42752777777778,Reliever
373,00922.*A,Delta Rgnl,Arkansas,Colt,35.12005277777778,-90.82650277777778,Reliever
375,00951.11*A,Dewitt Muni/Whitcomb Fld,Arkansas,De Witt,34.262277777777776,-91.30749999999999,Reliever
376,00861.1*A,Dexter B Florence Meml Fld,Arkansas,Arkadelphia,34.099805555555555,-93.06608333333332,Reliever
377,00975.*A,Drake Fld,Arkansas,Fayetteville,36.00508333333333,-94.17005555555556,Reliever
379,00983.1*A,Fordyce Muni,Arkansas,Fordyce,33.84579166666667,-92.36552777777777,Reliever
380,00987.*A,Fort Smith Rgnl,Arkansas,Fort Smith,35.33658333333334,-94.36744444444444,Non-Hub
381,00906.*A,Frank Federer Meml,Arkansas,Brinkley,34.88027777777778,-91.17644444444444,Reliever
384,00912.*A,Harrell Fld,Arkansas,Camden,33.62280555555556,-92.76338888888888,Reliever
386,01010.1*A,Heber Springs Muni,Arkansas,Heber Springs,35.511694444444444,-92.01300833333333,Reliever
388,01019.*A,Hope Muni,Arkansas,Hope,33.71998055555556,-93.65890277777778,Reliever
389,01021.5*A,Horseshoe Bend,Arkansas,Horseshoe Bend,36.221361111111115,-91.755475,Reliever
390,01109.11*A,Howard County,Arkansas,Nashville,33.997194444444446,-93.83808333333333,Reliever
392,00942.2*A,J Lynn Helms Sevier County,Arkansas,De Queen,34.047,-94.39936111111112,Reliever
393,01035.*A,Jonesboro Muni,Arkansas,Jonesboro,35.83171111111111,-90.64642222222223,Reliever
394,01132.*A,Kirk Fld,Arkansas,Paragould,36.063805555555554,-90.50919444444445,Reliever
396,01043.1*A,Lake Village Muni,Arkansas,Lake Village,33.34652777777778,-91.31555555555555,Reliever
397,01071.1*A,Malvern Muni,Arkansas,Malvern,34.33331666666667,-92.7615,Reliever
398,01074.*A,Manila Muni,Arkansas,Manila,35.89444722222222,-90.15456944444445,Reliever
399,01076.11*A,Marianna/Lee County-Steve Edwards Fld,Arkansas,Marianna,34.78275,-90.80997222222221,Reliever
400,00978.*A,Marion County Rgnl,Arkansas,Flippin,36.29088888888889,-92.59025,Reliever
401,01076.4*A,Marked Tree Muni,Arkansas,Marked Tree,35.533091666666664,-90.40008888888889,Reliever
402,01077.1*A,Mc Gehee Muni,Arkansas,Mc Gehee,33.620222222222225,-91.36484166666666,Reliever
403,01080.*A,Melbourne Muni - John E Miller Fld,Arkansas,Melbourne,36.070972222222224,-91.83013888888888,Reliever
404,01023.*A,Meml Fld,Arkansas,Hot Springs,34.47802777777778,-93.09622222222222,Reliever
405,01081.*A,Mena Intermountain Muni,Arkansas,Mena,34.54538888888889,-94.2026388888889,Reliever
406,01096.*A,Monticello Muni/Ellis Fld,Arkansas,Monticello,33.638555555555556,-91.751,Reliever
407,01101.1*A,Morrilton Muni,Arkansas,Morrilton,35.13619444444444,-92.71349722222223,Reliever
409,01110.*A,Newport Rgnl,Arkansas,Newport,35.63772222222222,-91.1763888888889,Reliever
410,01118.*A,North Little Rock Muni,Arkansas,North Little Rock,34.83313888888889,-92.25413888888889,Reliever
411,00975.01*A,Northwest Arkansas Ntl,Arkansas,Fayetteville/Springdale/Rogers,36.28158055555556,-94.30776666666667,Small
412,01126.2*A,Osceola Muni,Arkansas,Osceola,35.69113888888889,-90.01011111111112,Reliever
413,01128.*A,Ozark-Franklin County,Arkansas,Ozark,35.51069444444445,-93.83930833333334,Reliever
414,01134.1*A,Paris Muni,Arkansas,Paris /Subiaco/,35.29911666666666,-93.68161388888889,Reliever
415,01101.3*A,Petit Jean Park,Arkansas,Morrilton,35.13883333333333,-92.90919444444445,Reliever
416,01141.5*A,Piggott Muni,Arkansas,Piggott,36.37820555555555,-90.16624166666668,Reliever
417,01142.*A,Pinebluff Rgnl/Grider Fld,Arkansas,Pine Bluff,34.17451388888889,-91.93560555555555,Reliever
418,01144.7*A,Pocahontas Muni,Arkansas,Pocahontas,36.2455,-90.95522222222222,Reliever
419,01069.1*A,Ralph C Weiser Fld,Arkansas,Magnolia,33.227472222222225,-93.217,Reliever
421,01156.*A,Rogers Exec - Carter Fld,Arkansas,Rogers,36.372416666666666,-94.10697222222221,Reliever
422,01161.1*A,Russellville Rgnl,Arkansas,Russellville,35.259283333333336,-93.09262222222222,Reliever
424,00886.39*A,Saline County Rgnl,Arkansas,Benton,34.59038888888889,-92.47944444444444,Reliever
425,01076.61*A,Searcy County,Arkansas,Marshall,35.898694444444445,-92.65633333333334,Reliever
426,01165.*A,Searcy Muni,Arkansas,Searcy,35.21060833333333,-91.73753888888889,Reliever
427,00867.*A,Sharp County Rgnl,Arkansas,Ash Flat,36.26488888888889,-91.56266666666666,Reliever
428,01168.01*A,Sheridan Muni,Arkansas,Sheridan,34.32752777777778,-92.35133333333333,Reliever
429,01170.1*A,Smith Fld,Arkansas,Siloam Springs,36.19186111111111,-94.49,Reliever
430,00964.*A,South Arkansas Rgnl At Goodwin Fld,Arkansas,El Dorado,33.22123888888889,-92.81175,Reliever
431,01176.*A,Springdale Muni,Arkansas,Springdale,36.17638888888889,-94.11925,Reliever
433,01186.*A,Stuttgart Muni Carl Humphrey Fld,Arkansas,Stuttgart,34.59947777777778,-91.575,Reliever
434,01188.*A,Texarkana Rgnl-Webb Fld,Arkansas,Texarkana,33.453722222222225,-93.99102777777777,Non-Hub
435,01015.*A,Thompson-Robbins,Arkansas,Helena/West Helena,34.57649444444445,-90.67588888888889,Reliever
437,01195.51*A,Waldron Muni,Arkansas,Waldron,34.876,-94.10888888888888,Reliever
438,01197.*A,Walnut Ridge Rgnl,Arkansas,Walnut Ridge,36.12466666666667,-90.92511111111112,Reliever
439,01200.1*A,Warren Muni,Arkansas,Warren,33.56044444444444,-92.08538888888889,Reliever
440,01206.2*A,West Memphis Muni,Arkansas,West Memphis,35.13505555555555,-90.23444444444445,Reliever
441,00871.11*A,Woodruff County,Arkansas,Augusta,35.271905555555556,-91.27033055555556,Reliever
442,00937.*A,Z M Jack Stell Fld,Arkansas,Crossett,33.17833333333333,-91.88019444444444,Reliever
443,51513.7*A,Fitiuta,American Samoa,Fitiuta Village,14.216111111111111,-169.42354999999998,Reliever
444,51524.1*A,Ofu,American Samoa,Ofu Village,14.184344444444445,-169.6701,Reliever
445,51525.*A,Pago Pago Intl,American Samoa,Pago Pago,14.33166111111111,-170.71150277777775,Non-Hub
446,00751.55*A,Ak-Chin Rgnl,Arizona,Maricopa,32.990547222222226,-111.91890277777779,Reliever
447,00745.*A,Avi Suquilla,Arizona,Parker,34.14983333333333,-114.26783333333333,Reliever
448,00630.3*A,Bagdad,Arizona,Bagdad,34.59289444444445,-113.17194722222223,Reliever
449,00632.1*A,Benson Muni,Arizona,Benson,31.999444444444446,-110.35797222222222,Reliever
450,00671.*A,Bisbee Douglas Intl,Arizona,Douglas Bisbee,31.468944444444443,-109.60374999999999,Reliever
451,00634.*A,Bisbee Muni,Arizona,Bisbee,31.363991666666667,-109.88312777777777,Reliever
452,00640.3*A,Buckeye Muni,Arizona,Buckeye,33.42041666666666,-112.68618055555557,Reliever
453,00642.9*A,Casa Grande Muni,Arizona,Casa Grande,32.95488888888889,-111.76683333333334,Reliever
454,00648.*A,Chandler Muni,Arizona,Chandler,33.26911111111111,-111.8111111111111,Reliever
455,00653.01*A,Chinle Muni,Arizona,Chinle,36.10930555555556,-109.57547222222222,Reliever
456,00655.*A,Cibecue,Arizona,Cibecue,34.00333333333333,-110.44416666666667,Reliever
458,00830.*A,Cochise County,Arizona,Willcox,32.24541666666667,-109.89463888888889,Reliever
459,00660.7*A,Colorado City Muni,Arizona,Colorado City,36.959944444444446,-113.01388888888889,Reliever
460,00662.*A,Coolidge Muni,Arizona,Coolidge,32.93602222222222,-111.42647222222223,Reliever
461,00665.*A,Cottonwood,Arizona,Cottonwood,34.73005555555556,-112.03513888888888,Reliever
463,00672.54*A,Eloy Muni,Arizona,Eloy,32.80672222222222,-111.586625,Reliever
464,00626.*A,Eric Marcus Muni,Arizona,Ajo,32.45288888888889,-112.86141666666666,Reliever
465,00729.*A,Falcon Fld,Arizona,Mesa,33.46084166666667,-111.728325,Reliever
466,00674.*A,Flagstaff Pulliam,Arizona,Flagstaff,35.14031666666666,-111.66924166666666,Non-Hub
467,00687.1*A,Gila Bend Muni,Arizona,Gila Bend,32.960169444444446,-112.67363888888889,Reliever
468,00692.21*A,Glendale Muni,Arizona,Glendale,33.526916666666665,-112.29513888888889,Reliever
469,00700.1*A,Grand Canyon Ntl Park,Arizona,Grand Canyon,35.95236111111112,-112.14697222222223,Non-Hub
470,00749.*A,Grand Canyon West,Arizona,Peach Springs,35.986111111111114,-113.81691666666666,Reliever
471,00658.*A,Greenlee County,Arizona,Clifton/Morenci,32.95703888888889,-109.21116111111111,Reliever
472,00831.*A,H A Clark Meml Fld,Arizona,Williams,35.305499999999995,-112.19436111111112,Reliever
473,00710.*A,Holbrook Muni,Arizona,Holbrook,34.94072222222222,-110.13850000000001,Reliever
474,00712.8*A,Kayenta,Arizona,Kayenta,36.71644444444445,-110.22844444444445,Reliever
476,00716.*A,Kingman,Arizona,Kingman,35.259477777777775,-113.93805,Reliever
477,00717.76*A,Lake Havasu City,Arizona,Lake Havasu City,34.571125,-114.35827777777777,Reliever
478,00640.5*A,Laughlin/Bullhead Intl,Arizona,Bullhead City,35.15461388888889,-114.55933333333333,Non-Hub
479,00813.*A,Marana Rgnl,Arizona,Marana,32.409555555555556,-111.2183888888889,Reliever
480,00739.*A,Nogales Intl,Arizona,Nogales,31.417722222222224,-110.84788888888889,Reliever
481,00742.2*A,Page Muni,Arizona,Page,36.926069444444444,-111.44835,Non-Hub
482,00747.1*A,Payson,Arizona,Payson,34.25683611111111,-111.33925555555555,Reliever
484,00751.4*A,Phoenix Deer Valley,Arizona,Phoenix,33.68830555555555,-112.08255555555556,Reliever
485,00696.71*A,Phoenix Goodyear,Arizona,Goodyear,33.42327777777778,-112.3753611111111,Reliever
486,00753.*A,Phoenix-Mesa Gateway,Arizona,Phoenix,33.307824999999994,-111.65545833333334,Small
487,00754.*A,Phoenix Sky Harbor Intl,Arizona,Phoenix,33.43427777777777,-112.01158333333333,Large
488,00728.*A,Pinal Airpark,Arizona,Marana,32.50983333333333,-111.32533333333333,Reliever
489,00761.*A,Polacca,Arizona,Polacca,35.79161111111111,-110.4233888888889,Reliever
490,00763.*A,Prescott Rgnl - Ernest A Love Fld,Arizona,Prescott,34.65483333333333,-112.41922222222223,Non-Hub
492,00818.*A,Ryan Fld,Arizona,Tucson,32.14221111111111,-111.17458055555556,Reliever
493,00782.*A,Safford Rgnl,Arizona,Safford,32.85333333333333,-109.63508333333334,Reliever
494,00694.*A,San Carlos Apache,Arizona,Globe,33.35313888888889,-110.66736111111112,Reliever
495,00786.7*A,San Manuel,Arizona,San Manuel,32.63644166666666,-110.6472888888889,Reliever
496,00788.*A,Scottsdale,Arizona,Scottsdale,33.62288888888889,-111.91052777777779,Reliever
497,00788.3*A,Sedona,Arizona,Sedona,34.84858888888889,-111.78844722222222,Reliever
500,00794.1*A,Show Low Rgnl,Arizona,Show Low,34.26547222222222,-110.00566388888889,Reliever
501,00797.*A,Springerville Muni,Arizona,Springerville,34.129416666666664,-109.31086111111111,Reliever
502,00783.*A,St Johns Industrial Air Park,Arizona,St Johns,34.51855555555556,-109.37875,Reliever
504,00804.*A,Taylor,Arizona,Taylor,34.45272222222223,-110.11502777777777,Reliever
507,00811.12*A,Tuba City,Arizona,Tuba City,36.09263888888889,-111.38308333333333,Reliever
508,00816.*A,Tucson Intl,Arizona,Tucson,32.11606944444445,-110.94101388888889,Small
509,00823.*A,Whiteriver,Arizona,Whiteriver,33.81060833333333,-109.98574444444445,Reliever
510,00827.3*A,Wickenburg Muni,Arizona,Wickenburg,33.97063055555556,-112.79508888888888,Reliever
511,00833.1*A,Window Rock,Arizona,Window Rock,35.652055555555556,-109.06738888888889,Reliever
512,00838.*A,Winslow-Lindbergh Rgnl,Arizona,Winslow,35.021908333333336,-110.72251666666666,Reliever
516,01234.*A,Alturas Muni,California,Alturas,41.48286111111111,-120.56541666666666,Reliever
518,01248.1*A,Apple Valley,California,Apple Valley,34.57533333333334,-117.18619444444445,Reliever
519,01273.*A,Auburn Muni,California,Auburn,38.95483333333333,-121.08172222222221,Reliever
521,01289.1*A,Bakersfield Muni,California,Bakersfield,35.324875000000006,-118.99602222222222,Reliever
522,01297.*A,Banning Muni,California,Banning,33.922555555555554,-116.85097222222221,Reliever
523,01479.*A,Barstow-Daggett,California,Daggett,34.853722222222224,-116.78669444444444,Reliever
524,02088.*A,Benton Fld,California,Redding,40.57366666666667,-122.40733333333334,Reliever
525,01323.*A,Big Bear City,California,Big Bear City,34.263777777777776,-116.85602777777777,Reliever
526,01327.*A,Bishop,California,Bishop,37.373111111111115,-118.36361111111111,Reliever
528,01336.*A,Blythe,California,Blythe,33.619166666666665,-114.71688888888889,Reliever
529,01353.*A,Bob Hope,California,Burbank,34.200694444444444,-118.35866666666666,Medium
530,01975.1*A,Bob Maxwell Meml Airfield,California,Oceanside,33.21797777777778,-117.35150833333333,Reliever
531,01340.25*A,Boonville,California,Boonville,39.013952777777774,-123.38155277777777,Reliever
532,01340.3*A,Borrego Valley,California,Borrego Springs,33.259027777777774,-116.32097222222222,Reliever
533,01757.*A,Brackett Fld,California,La Verne,34.09166666666667,-117.78177777777778,Reliever
534,01342.*A,Brawley Muni,California,Brawley,32.99293888888889,-115.51726388888889,Reliever
535,02180.*A,Brown Fld Muni,California,San Diego,32.57227777777778,-116.98016666666666,Reliever
536,01346.*A,Bryant Fld,California,Bridgeport,38.264652777777776,-119.22273055555556,Reliever
537,01437.*A,Buchanan Fld,California,Concord,37.98965555555556,-122.05690277777778,Non-Hub
538,01512.*A,Butte Valley,California,Dorris,41.88725,-121.97558333333333,Reliever
539,01356.5*A,Byron,California,Byron,37.82844444444445,-121.62583333333333,Reliever
540,02141.11*A,Calaveras County-Maury Rasmussen Fld,California,San Andreas,38.14611111111111,-120.64816666666667,Reliever
541,01358.*A,Calexico Intl,California,Calexico,32.66744444444444,-115.51758333333333,Reliever
542,01360.*A,California City Muni,California,California City,35.15125,-118.01666666666667,Reliever
544,01255.1*A,California Redwood Coast-Humboldt County,California,Arcata/Eureka,40.977833333333336,-124.10847222222222,Non-Hub
545,01369.1*A,Camarillo,California,Camarillo,34.213750000000005,-119.09436111111111,Reliever
546,01369.8*A,Cameron Park,California,Cameron Park,38.684,-120.98752777777779,Reliever
547,01886.3*A,Castle,California,Atwater,37.38048333333333,-120.5681861111111,Reliever
548,01384.*A,Cedarville,California,Cedarville,41.55361111111111,-120.16561111111112,Reliever
549,02260.*A,Charles M Schulz - Sonoma County,California,Santa Rosa,38.50969444444444,-122.81288888888889,Non-Hub
550,01390.*A,Chemehuevi Valley,California,Chemehuevi Valley,34.528888888888886,-114.43197222222223,Reliever
551,01395.*A,Chico Muni,California,Chico,39.79538888888889,-121.85841666666666,Reliever
552,01398.*A,Chino,California,Chino,33.974780555555554,-117.63648333333335,Reliever
554,01400.5*A,Chowchilla,California,Chowchilla,37.11327777777778,-120.247,Reliever
556,01411.1*A,Cloverdale Muni,California,Cloverdale,38.77627777777778,-122.99261111111112,Reliever
557,01429.*A,Columbia,California,Columbia,38.03041666666667,-120.41455555555557,Reliever
558,01431.1*A,Colusa County,California,Colusa,39.178999999999995,-121.99333333333334,Reliever
559,01434.*A,Compton/Woodley,California,Compton,33.889916666666664,-118.24380555555555,Reliever
560,01443.*A,Corning Muni,California,Corning,39.94611111111111,-122.17111111111112,Reliever
561,01447.3*A,Corona Muni,California,Corona,33.89765277777778,-117.60243888888888,Reliever
562,01497.*A,Delano Muni,California,Delano,35.745555555555555,-119.2365,Reliever
563,01508.*A,Dinsmore,California,Dinsmore,40.49202777777778,-123.59822222222222,Reliever
564,01521.*A,Dunsmuir Muni-Mott,California,Dunsmuir,41.26291944444444,-122.27203888888889,Reliever
566,02455.1*A,Ells Fld-Willits Muni,California,Willits,39.45133333333334,-123.37233333333333,Reliever
567,01568.5*A,Fallbrook Community Airpark,California,Fallbrook,33.35416666666667,-117.25083333333333,Reliever
568,01569.*A,Fall River Mills,California,Fall River Mills,41.01736111111111,-121.43497222222223,Reliever
569,01570.41*A,Firebaugh,California,Firebaugh,36.85998888888889,-120.46446666666667,Reliever
571,01588.*A,Franklin Fld,California,Franklin,38.303999999999995,-121.42930555555556,Reliever
572,01931.6*A,French Valley,California,Murrieta/Temecula,33.574177777777784,-117.12847222222221,Reliever
573,01590.*A,Fresno Chandler Exec,California,Fresno,36.732125,-119.82033333333332,Reliever
574,01591.*A,Fresno Yosemite Intl,California,Fresno,36.776555555555554,-119.71883333333334,Small
575,01593.*A,Fullerton Muni,California,Fullerton,33.87201388888889,-117.97978333333333,Reliever
577,02074.*A,Gansner Fld,California,Quincy,39.94391666666667,-120.9453888888889,Reliever
578,01599.1*A,Garberville,California,Garberville,40.085433333333334,-123.81414444444444,Reliever
579,01754.2*A,General Wm J Fox Airfield,California,Lancaster,34.741055555555555,-118.21863888888889,Reliever
580,01608.7*A,Georgetown,California,Georgetown,38.92111111111111,-120.86480555555555,Reliever
581,02165.*A,Gillespie Fld,California,San Diego/El Cajon,32.82622222222223,-116.97244444444445,Reliever
582,01967.*A,Gnoss Fld,California,Novato,38.143575,-122.55709166666666,Reliever
584,01636.*A,Gustine,California,Gustine,37.260555555555555,-120.96425,Reliever
585,01995.8*A,Haigh Fld,California,Orland,39.72038888888889,-122.14636111111112,Reliever
586,01638.*A,Half Moon Bay,California,Half Moon Bay,37.513444444444445,-122.50116666666666,Reliever
587,01641.*A,Hanford Muni,California,Hanford,36.316722222222225,-119.62766666666666,Reliever
588,01645.*A,Happy Camp,California,Happy Camp,41.790680555555554,-123.38894444444445,Reliever
